artists,year,song_id,popularity
"Witt Lowry', 'Trippz Michaud",2015,66IUwGyMUbK0OH1XFvSrCh,56
Migos,2015,6eBrlbv2HMYcldwjoMWIrC,56
Hopsin,2015,6rVujfYLm9YmdyjV5xTgsS,56
Slayer,2015,6W2KBpMMXW17r7dPyqi8Iu,56
"State Champs",2015,6XA12laU5GUhas6GcWDLuU,56
"Prince Royce', 'Jennifer Lopez', 'Pitbull",2015,6Y0mJNAcx8CDBOhSy6icFP,56
"Seinabo Sey",2015,7e0pwQZAAsOu19flOJXyCK,56
"City and Colour",2015,7G9yE2L2bXxqaQKVL2rKAr,56
"Missy Elliott', 'Pharrell Williams",2015,7IAa7vUJ11STN7le8XaxsH,56
LIZ,2015,7nu0Lc0jJltztDxsGeoPiG,56
"Erykah Badu",2015,1rqduvolf1CVHSzY519bPp,56
gnash,2015,1RtO2aDYHvfzjqcItbRAWU,56
"Oliver Riot",2015,1u2CN23PR0T2BHfXRNHwnM,56
"In This Moment",2015,27ce3PuoDdndLsktG0RvfV,56
"Magic Sword",2015,2bHpNAMEsB3Wc00y87JTdn,56
"Héctor Acosta "El Torito"",2015,2colCrVYpDalL5Oc0NkfaK,56
"DeJ Loaf', 'Future",2015,2CWLbhbetnGxB7JnOK3LNJ,56
"Sidewalk Prophets",2015,2gdSplXjHbjMMfLcwl3Nku,56
j^p^n,2015,2kNmLJdgeTLPKUkvuSbn5g,56
"Elle King",2015,2NcstvY8H9PVQ0DMNGHckh,56
"Alex Sparrow",2015,2p3QvyvrdHGntOeBwQNJQP,56
"Sara Bareilles', 'Jason Mraz",2015,2qBXnlzhVSBQ6VRS3KxrMg,56
"A Great Big World",2015,2SkJKMfjpYsNv0KWOxiegX,56
"A$AP Rocky', 'Joe Fox', 'Future', 'M.I.A.",2015,2WxzLbJfPA2vJGxQiKd7Jq,56
"Edvard Grieg', 'Javier Perianes', 'BBC Symphony Orchestra', 'Sakari Oramo",2015,2Z4aQJh0kesRMookvtfR4y,56
"Jamie xx', 'Young Thug', 'Popcaan",2015,2zsa7Z6gCA5eBg0p9pbyLs,56
"Ludacris', 'Miguel",2015,3aeSTu6ejN2BU8YywEcHWO,56
"Action Bronson",2015,3clX2NMmjaAHmBjeTSa9vV,56
"Grimes', 'Janelle Monáe",2015,3JI2mIJto0JuYbrq87aFqu,56
"Kyle Landry",2015,3JTjiMAPVMfwjzPiG5R3hK,56
"Meg Myers",2015,3kG6GPkDkV2RQTm9QdYN9Z,56
Plums,2015,3MGkU9iwnb6ziAcPul5dSv,56
"Chief Keef",2015,3N7aFxp1BdZcD14NoEzfgU,56
"Hillsong Young & Free",2015,3QntQwzIBV704yqCHLLmyH,56
"Frankie Ballard",2015,3qtZwBkPpK2Q8fcYRHm4AX,56
"Big Sean', 'Chris Brown', 'Ty Dolla $ign",2015,3rsOs39rDAYxIOrDTHAgR9,56
"Veil Of Maya",2015,3WERezDCiZxIDfghCax9uJ,56
"Josh Groban', 'Kelly Clarkson",2015,3XbuqATuVYo20LysQKShOW,56
"Banda El Recodo",2015,3YrTZUat5cgeVhrxEZvG1d,56
Ghost,2015,3ZXZ9RMsznqgyHnyq0K5FL,56
"Jack Ü', 'Skrillex', 'Diplo', '2 Chainz",2015,48bSfSZaq9Aizbu4AWn4st,56
Stitches,2015,4a17WC0Cf5hSKFD6ts57mk,56
EDEN,2015,4gUQmfnDAS7wwH0pzOH3Fb,56
"It Looks Sad.",2015,4GV9tK5QPaD3gVSJvMxUN0,56
"Madeon', 'Kyan",2015,4PTPZeJlK1rYlYr6bf11hk,56
"Big Sean', 'Drake', 'Kanye West",2015,4UaWrzY75h1tAvlxa4NKP9,56
"Vertical Worship",2015,4xuToNvDiZHnDQVujjK49s,56
"Ross Lynch', 'Maia Mitchell', 'Garrett Clayton', 'Grace Phipps', 'John DeLuca', 'Jordan Fisher",2015,58iuuMeVzgGhCwhnx3zBAP,56
Murcy,2015,59OkvZEB9zPsEa6fQL2LlZ,56
"Mitchell Hope', 'Spencer Lee', 'Kala Balch', 'Marco Marinangeli",2015,5bIaUFqwok97vCXAoTqFkj,56
"A$AP Rocky', 'Juicy J', 'UGK",2015,5cYZm4KeDKM8Pw8z5XRKJt,56
"TeddyLoid', 'DAOKO",2015,5hkfqHuQklmau0dl40iMYD,56
"for KING & COUNTRY",2015,5MCG4XcVcvCOXWpSg2cfRC,56
"Joywave', 'KOPPS",2015,5mCprFWOqe0jB96v9RhLBo,56
"Miguel', 'Wale",2015,5OFKWrKbS8iTIGxgjyHDzW,56
Gunship,2015,5VKEsChbUowEF2BT0gJSGX,56
"Zacarias Ferreira",2015,5vTIuHaFWnKLB28oLaRClm,56
"EDEN', 'Leah Kelly",2015,5xhHy5mpWsCkjo00LYRLSm,56
"Abhi The Nomad', 'Foster Cazz",2015,5YHMaDiaGGYs5QyJ2CBDXJ,56
"Jukebox The Ghost",2015,63OB8oKmBUUYiRtrRtFCvX,56
"Colter Wall', 'The Dead South",2015,05j6LjbEdFWbASJUn9yOBX,56
"Meghan Trainor",2015,0Jrzzjj0pVzS6xl4wonUNh,56
"What So Not', 'George Maple",2015,0K1glOFXQzLm3KxjJY5rtK,56
"Fox Academy",2015,0lX13P1uH2Hn6R9iavXWxJ,56
"5 Seconds of Summer",2015,0Lz17st4A5INY3ZESQhFNK,56
"Matt Maltese",2015,0MVeLASrPyBrC6hwwhIMwu,56
"Elliot Moss",2015,0OY2KqGxYAUizKfjwsPrbp,56
"Brantley Gilbert', 'Justin Moore', 'Thomas Rhett",2015,0rX4YStqUt1k1VEBe1U4HJ,56
"Fetty Wap', 'Monty",2015,0W1OeXDPntUH0BeyJtE9UM,56
Broadside,2015,0wNhTMsDRLWAPxGOQRqkOR,56
"Darius Rucker",2015,15WoYaFanAymIZuebfxvOt,56
"Tori Kelly', 'Big Sean",2015,160hN2OsDXnmgExwtG7cvD,56
"Jeremih', 'Jhené Aiko",2015,1dUszfK4TRd54EegEkOT34,56
"Omarion', 'Kid Ink', 'French Montana",2015,1hlwA8qvXx0Bl6iYuDbIuD,56
Khruangbin,2015,1IVgPGfYxyuOLKOYdEBLOW,56
"Whitewoods ",2015,1KN9HelgzrT0jMQ5Ju8u8Y,56
"Brooks Jefferson",2015,1l0d6figJdZJ2pJofLRMrF,56
"United Pursuit",2015,1laUzJ0NBV7iwWCcquCxcN,56
"Sonora Carruseles', 'Luis Florez",2015,1m3paVx65imhvCjPx505Oy,56
BØRNS,2015,00Ci0EXS4fNPnkTbS6wkOh,55
"Ritmo Y Sabor",2015,03ITeFvMvTRpTC92WsQWw5,55
"Rainbow Kitten Surprise",2015,04M3DsiMNyn8s5XQJrW5sL,55
"Jeremy Camp",2015,04ZzbJOLBEhaf8PVQuH96u,55
"Breaking Benjamin",2015,07huQEWGQAe7aJaeR08Cag,55
PUBLIC,2015,07tbYac108weqzeP7Bhwon,55
"Chris Young', 'Vince Gill",2015,081t95JRuDUrQYSS3h8iKk,55
"Luke Bryan",2015,085lgcfCstjd3AjWDAt2OX,55
Logic,2015,0aAk9KMmPChiS2EG9Fg7IX,55
"Kid Rock",2015,0bj0hCTYXv02xeSHyRXuYT,55
"Kacey Musgraves",2015,0E5ZrgbRKXwGvNhwzRaDGL,55
"Hillsong Worship",2015,0FBm7M8icvVmPWDmyUNCGy,55
"Meek Mill', 'Nicki Minaj",2015,0HVba4HUwHnGlkHNitXMEL,55
"Oh Wonder",2015,0IIdoxwlGBHhNZQkbYF3yD,55
"Bikini Kill",2015,0XyjtybwqSdqMAFfBEkmZf,55
"Three Days Grace",2015,0YFA0boMX3HBAZS1QfHKRR,55
"A Thousand Horses",2015,0ZUnRmGiWEypcw14WjW109,55
"The Internet",2015,10SUWedx0zohs8M3OJpnA7,55
"The Chainsmokers', 'Tritonal', 'Emily Warren",2015,12MqM3S0fTvR6X4Jt1Xvn6,55
"Liz Callaway",2015,15NNe4V26FOiwagrNb4lbS,55
"Mac DeMarco",2015,1hYz27mkvDvokNzyTyqUru,55
"Emily King",2015,1IlBPaXuM7Fl6tiH9CPQlQ,55
"Morgan Wallen",2015,1jYHeWuwdAcaI7D97GTxF2,55
"George Salazar",2015,1L3wn1FJHmnv9OpjVbkMzY,55
"Big Sean",2015,1o8jNa1Rsgh0iI9KQKRDHN,55
"Skizzy Mars', 'G-Eazy', 'Olivver the Kid",2015,1UmqCjLXjTwPmuTeaopDQh,55
Turnover,2015,1vseXFjr0JuOOZ5R9wShf4,55
"Galimatias', 'Alina Baraz",2015,1w0xrKoe3aJlkLf6SDq9CN,55
"Earl Sweatshirt', 'Vince Staples",2015,228nYWqXzsBS9Ha0SIpM7q,55
"A$AP Rocky', 'Lil Wayne",2015,29ZSk6XmWPx3DX69xBb7Yi,55
"Nipsey Hussle",2015,2aQ7c8reAlk28ff0fJwN52,55
Futurebirds,2015,2FMuoG8zdNhyfkCI2ZMgFe,55
"King Lil G', 'Chikk",2015,2HHaY6vpJICabQTXgnFl5v,55
Joywave,2015,2iLxXSM7AOzB4RCNzk4bjd,55
"Rob Thomas",2015,2LBhwMS0iYId8BWfNIiOuG,55
"Natalie Grant",2015,2sHDB7pY43GVTsl0X3ob1B,55
"Trey Songz",2015,2ssYQKMqVUkoQgi02PmDPB,55
"OMI', 'Felix Jaehn",2015,2XPc8gL9PwxGURQFcFaDJR,55
"Cashmere Cat', 'Ariana Grande",2015,34HwOOG2tTiz6tAN9h83YT,55
"Bethel Music', 'Jonathan David Helser', 'Melissa Helser",2015,37sWianweYMt42ZoSABn6y,55
"Sublime With Rome",2015,38GuP87aSI8phjYj7TzZK8,55
"Janelle Monáe', 'Jidenna",2015,3IJCSQoLF4YzPAKaxq2JLb,55
"GRiZ', 'Big Wild', 'Talib Kweli",2015,6ADKtjBCUtkZbhZdZpnAJr,55
"Jacob David",2015,6GsOj1QAdG1XIhbFilnj77,55
"Like A Storm",2015,6h8TvDRaMTRfe2TIG6dqpH,55
"Travis Scott', 'Toro y Moi",2015,6HszFW6X5wM8DKX1SO0LaK,55
"Toro y Moi",2015,6MDLO5bi8mGexqSwF9KmpH,55
"Meditation Music Club', 'Meditation Music Masters', 'Thunderstorm Sleep', 'Thunder Storm', 'Lightning, Thunder and Rain Storm', 'Thunderstorms', 'Sounds of Nature: Thunderstom, Rain",2015,6yayIoldAdLZma98ePTyqt,55
"The Walters",2015,70QqoQ3krRFUHfEzit7vjT,55
"Chase Holfelder",2015,74ZqYPeN9a3qMfUOM6j7yy,55
"Bethel Music', 'kalley",2015,7gbdU7Cuj07lHi0qW0vZcG,55
"Great Good Fine Ok",2015,7LeIYh4gDj5l8mJ7kNsHIv,55
"Meditation Music Zone",2015,7mHfTKdVsb8ZlJSZVB5EqX,55
Skinshape,2015,7MNTf5d8T971NWUcqhgPlH,55
"Tim McGraw', 'Faith Hill",2015,7nEdCj0MFbGWOxwjlpPesa,55
"Casting Crowns",2015,7nLL5UrsXYHVWv2DnXBtud,55
"Hippie Sabotage",2015,7scP7MITYHJ1cYr1yToNHO,55
"Wale', 'Usher",2015,7vlPI45Zzzk0palLdKry4k,55
"ABSRDST', 'Diveo",2015,3V2PU0Bd7r8PjauFRDZlMv,55
"Boosie Badazz",2015,3W9rVhmcMHBZ9CJysUdQPs,55
"Chris Brown",2015,3wrP2GVxWH8VpHPOsKhYgz,55
Grizfolk,2015,43a41kwTMZClWCLTONiaqm,55
"William Singe",2015,4Lj8paMFwyKTGfILLELVxt,55
"Macross 82-99",2015,4MmO631CdxuFOm18UVbhkp,55
iLoveMemphis,2015,4OjuzM3rTWp3q60mEldNSF,55
"The Chainsmokers",2015,4v1CvZazmdpxQLEt3sCeKH,55
"Matt Maher",2015,4vhKRjmiboAhfunCabpXap,55
"Stevie Stone",2015,4xB1dkCcukBOG3X4v6vXuB,55
"Bumpin Uglies",2015,55z9MRnWJ5V2rMPk4CwJPh,55
"Troye Sivan', 'Allday",2015,5gBEdUKVZJgvQwNu8pIQqy,55
"Jonny Diaz",2015,5gHwf3DYciXuoFWstFswKj,55
"Josh Ritter",2015,5gTvQeSZbSFJdh7dxF71e0,55
"Martin Castillo",2015,5JaLUDg9vhCmlMtvK5KAdg,55
"Lil Dicky', 'T-Pain",2015,5NLT6uux4omoMlIFlBxRSI,55
"Sergei Rachmaninoff', 'Daniil Trifonov', 'Philadelphia Orchestra', 'Yannick Nézet-Séguin",2015,5xcYuTciYwyCDPkOgYBAYz,55
"Moonshine Bandits', 'Durwood Black', 'Redneck Souljers', 'Bubba Sparxxx', 'Demun Jones', 'The Lacs', 'D. Thrash', 'Moccasin Creek', 'Lenny Cooper",2015,5ycmDZVfvCFRIwALkTFwbb,55
LÉON,2015,63MRutmAXJwkxhMhPHoioS,55
"Major Lazer', 'Wild Belle",2015,3Vv6L434w4rmsaZ6PGfC0E,54
"Kaskade', 'Ilsey",2015,3xQjivjUZ4KnUslduTEYKC,54
"levitation room",2015,43NI5sAcvDLG7QQAmUc7UU,54
"Shane Smith & the Saints",2015,46fHLVEQBcyC8VjnmdDF3q,54
"NxWorries', 'Anderson .Paak', 'Knxwledge",2015,4isFUxQUxqEGUbwnYIV1se,54
"Teen Suicide",2015,4nsY0oW9IWBUqdoUXv1nUg,54
"G-Eazy', 'Big Sean",2015,4wckW1OjAM2z6elKQdqUpi,54
"August Alsina",2015,4xisQDP6YDwBEDW5DVuj5p,54
"Flux Pavilion', 'Matthew Koma",2015,4yNoaxUJjnP50AXYoAZx4S,54
"7eventh Time Down",2015,4YZkx9hCBOdaI71lzKEnOx,54
"Mandolin Orange",2015,53DVsTZvB16BDP30XmfSef,54
"4B', 'Aazar",2015,5mvXiroNv8swMbCaKOwuuN,54
"Zac Brown Band', 'Chris Cornell",2015,5rpjEBQVAVKDDIPa5dI37A,54
"Juicy J', 'K CAMP",2015,5xwpXWWkfJRqg1S27oVxh4,54
"Bethel Music', 'Paul McClure",2015,1saXUvvFlAQaefZUFVmhCn,54
"Galactic', 'Macy Gray",2015,1Zgy5BpiAKSAhnvWgOrwIz,54
"Highly Suspect",2015,252T5dAokvMiNzXZchojoH,54
"Brandon Heath",2015,2Ar2dRIzmucQyL6xjYiCYo,54
"Kool John', 'P-Lo",2015,2BFeLCEDQBecReNuLbOHoQ,54
"Jamie xx",2015,2JQm8NNpFkwvhuKH3yhuC9,54
Healy,2015,2L9mXwt6vJ3FxVxf7jsGkd,54
"King Gizzard & The Lizard Wizard",2015,2oeqKWbVwK5Ly2vjwWJKHd,54
"Shawn Wasabi', 'YDG', 'Yung GEMMY",2015,2S4N7RYlhHr1vWadDaleuJ,54
"Chris Tomlin",2015,2tMjhETPLkWILXN3NnmDt3,54
"Moe Shop",2015,2ZdJNjf4CvFVXHQNqrRFZP,54
"Tim McGraw",2015,2ZekuYUoEIBrUwHOY0gcgB,54
CRUISR,2015,3dXjAh7UEuCJnLIeFKNkxd,54
"Joyner Lucas",2015,3dy327iqcCgACEqUYLZ5vz,54
"The Holdup",2015,3mm32rvh1cCv9k2ykZcsFf,54
"JR JR",2015,3mxMrdo3fJjDbb64nagoXR,54
"Blake Shelton",2015,3oTC5qoKq6nvz4Jj0DgCzF,54
"Kill The Noise', 'Feed Me",2015,3PvhJcV5xv7E1ImIfbRYeM,54
"Slightly Stoopid",2015,004XT7kCZUEJkVIZjmBdDi,54
invention_,2015,00DTeE4nekCTgYz1QYHXSl,54
"Jeremy Zucker', 'Daniel James ', 'Benjamin O",2015,0AIL1m3mlMi98wKOaJ7uoG,54
"Parks, Squares and Alleys",2015,0CyRloqqjpeKEAd3cO6J6z,54
"Will Connolly",2015,0EhYGqH7kjogumPfbKWh0t,54
"Keith Ape', 'A$AP Ferg', 'Father', 'Dumbfoundead', 'Waka Flocka Flame",2015,0gpFiquPvir7e3RrM4kii9,54
"Skizzy Mars', 'Marc E. Bassy",2015,0MuqFuh4MerIiFsYWuEFaP,54
"Russ', 'Paulina', 'Jafé",2015,0OwqNxhVtO6lSw2XAxdhgX,54
Smallpools,2015,0qnOjNW04qpcgXqD9dwru2,54
"Black Violin",2015,0Rn7Zvj1OIN9DsfxtCdYPh,54
"Parker McCollum",2015,0vCtNBSQQj8PJryrO9SjC3,54
"Dove Cameron",2015,10fVu7S4wYUG82dfEnRktg,54
"The Dip",2015,14A0WC84bwDdJsDsy0liBg,54
"Kip Moore",2015,15bIuGUsLwF0gxI48HKoEd,54
Iration,2015,1aMoqIYGFADaV3nPaSKL7X,54
"Lauren Daigle",2015,1dAqZDwcEhdBDIEskHuXv9,54
"Maddie & Tae",2015,1ewLdzcpSQkU9wpFdqFauw,54
"Dan Deacon",2015,69L4d5HlE0YOCwWFYVFGoW,54
"Rick Ross', 'Chris Brown",2015,6adehXz8vMUmXWJhEIdE6e,54
"["Whitey Morgan and the 78's"]",2015,6Bvh8a4YhNyqsafMVYlRrd,54
"Yo Gotti', 'Snootie",2015,6iZAmCxnGmoMraKoS7Dtz4,54
COIN,2015,6szw2Y2ywtth0oc7ODN3Tz,54
"Steve Aoki', 'Moxie",2015,6vscP7Fweq7fwosyliwjRq,54
"Grupo Laberinto",2015,6wPiYhTdmut6xpu0XBFyNK,54
"Tory Lanez', 'RL Grime",2015,6ydWxkzjDktHsTzvWcaZ1i,54
"Acid Ghost",2015,72xnRXxHiAhTfKSzlPdEmo,54
"Bad Lip Reading",2015,75LOt4i3Xlmpu8bFu4kdUR,54
"Los Inquietos Del Norte",2015,77Iga1bBAcbCJgM5xzWvJ7,54
"Tungevaag', 'Raaban', 'Charlie Who?",2015,7au5GfpnyBltA6B2Eh0ekK,54
"MED', 'Blu', 'Madlib', 'MF DOOM",2015,7DOwjvuLCa6A4hIRzZ27kd,54
"Travis Greene",2015,7gricPHxqsVEq1Lml7BFVu,54
"Trevor Hall",2015,7kdJcH97qbvW7ubH6ukOTf,54
"Lil Wayne', 'Charlie Puth",2015,7rdjfrTBMNt3KaaGvSv3YG,54
"La Ley De Michoacan', 'Los Originales De San Juan",2015,66MmxBNGim0COBMPgccj9L,53
"Sleep Baby Sleep', 'White Noise Babies', 'White Noise For Baby Sleep', 'Spa Relaxation', 'Spa Relaxation & Spa",2015,680gfmxE9oPj43uum5USyc,53
"Kehlani', 'BJ The Chicago Kid",2015,6DkmFhzJrkVhDlcgcEy7Pc,53
"Kevin Garrett",2015,6OtjKr7zn85Krff67wJuxJ,53
"Kaskade', 'CID",2015,6RXdg3NwyLU5pHUwkZq6VA,53
"Mac Miller', 'Chief Keef",2015,6U1ueRYXTjFHuJ9Ld2LBIW,53
"Molly Kate Kestner",2015,6XmOSwXQGSOFNOL82jei5L,53
"Futuristic', 'Devvon Terrell",2015,73WVn9jXiLvjO0jq6x4hYX,53
"G-Eazy', 'Quin",2015,76cdpJtbucm5LkjJ073uwP,53
"Drew Holcomb & The Neighbors",2015,7K36drJq6lInkW6Kkojucp,53
"Max Frost",2015,7qKX7wI4RK7hMYwJg6zRDE,53
HUNNY,2015,7utenMA93Ldpg9O5oC6AP4,53
"Juicy J', 'Wiz Khalifa', 'R. City",2015,1qJjofprTOxvqkIAdDixaP,53
"Major Lazer', 'MOTi', 'Ty Dolla $ign', 'WizKid', 'Kranium",2015,1tdcgxjvbBSAdOwzFUmdgm,53
"Car Seat Headrest",2015,1WbLKgeGt4Ilo74WTByV6r,53
"Andrew Peterson",2015,1wGT5V8UDHe2Hd4UU9YFuM,53
"Colter Wall",2015,1WSEWiuB7KeEchBhvRb7qX,53
"Logic', 'Lucy Rose",2015,1zucHJN4WKHIzSL4FyiJw9,53
"G-Eazy', 'Too $hort",2015,26jrY21NkSefFPxpndtu4z,53
"Nef The Pharaoh",2015,2FdQ4hkbqZ1X930oxxgZZy,53
Ne-Yo,2015,2JxTIvfbuN6ucvqOBBhk3Z,53
"Quinn XCII",2015,2nyQovS5Cj2JUUBv5piGVr,53
"Lil Uzi Vert', 'Young Thug",2015,2QBxdLNImwEDJCzI0Yzeka,53
"TobyMac', 'NF",2015,2v49NJk4EhgM4xVkNKrfqc,53
"Plies', 'Jacquees",2015,2W7qUwauxGjIJa5OrKPbgc,53
"Shane & Shane",2015,2Zxili8AmCuqiomg9HzTgH,53
"TobyMac', 'Hollyn",2015,36g3CdSXU0vBSOW4P1dtsZ,53
"Meek Mill",2015,37EDnGj3yFe5Hs4Zk3s3YF,53
"Rudimental', 'Ed Sheeran",2015,38ismoqQYn75ruDSQ2Jtx8,53
"Porter Robinson', 'Amy Millan', 'ODESZA",2015,3EqfkwoSbO6qnn6Agw085M,53
"Jorge Aguilar II",2015,3HUJE0NFIERdj1glMDE2EK,53
"Earl Sweatshirt",2015,3iut542DAj1c44VzyA6CpN,53
"Pop Evil",2015,3Kx5jExpVW2thrwwa83Izf,53
"Aaron Watson",2015,3O6i7SEWrQw0azh0xpOwaj,53
"Bone Thugs-N-Harmony",2015,3PYtlkObLFZ2SaFjS4TyJR,53
"Madeon', 'Passion Pit",2015,3rsq3qtqNBId48c0IVraTS,53
"Four Year Strong",2015,44RrOIa9ziCFW9YC6ndAUL,53
"Cigarettes After Sex",2015,4eVNSHRazoHgfYGv3AYFyZ,53
"Sorority Noise",2015,4JgABUEuQw3QKHBAwLqQue,53
"Tierra Cali",2015,4lYHKPAAwwQlQF6anqMRH6,53
"Christine and the Queens",2015,4U6GYrZi0xvNkUmFitCDED,53
"NF', 'Jeremiah Carlson",2015,4ViElQuRwSp33VmXzPURf7,53
Jakubi,2015,4wFzDwH40XrQL067ETa9wy,53
"Death Cab for Cutie",2015,59FC22eN2Syt9bbv2d6393,53
"Marvin Dark",2015,5mgQRhZv2SKU9LyZ54ctdu,53
"Jake Owen",2015,5NUvj4WX2tAQGxOF4CWJ7I,53
"John Mark McMillan', 'Sarah McMillan",2015,5OAHk4SXmhIjBhtLMVPllV,53
"Los Morros Del Norte",2015,5OgEAGdYI7XXz6gGxfKaAP,53
Widowspeak,2015,5RWV1Yu8EJrMbyaX56XLAO,53
"Eric Bellinger', 'Fetty Wap', '2 Chainz",2015,5u5VZaUmYMZiFed9jFWebf,53
Puscifer,2015,5XzokqsAmkv0cjk1kAUwiM,53
"Tyler, The Creator', 'ScHoolboy Q",2015,629TRAVD61y1ZVNl9EOfEE,53
"Kali Uchis",2015,00hh0NPClA0PJetfwn4k5R,53
"The Barden Bellas",2015,07o54snAilKYHsW8bGFe9x,53
"The Greeting Committee",2015,0dqJjKKxuKD5Dt3QH2n4CG,53
"San Cisco",2015,0LeouSB6kxdNKFw51vkYtC,53
Kehlani,2015,0oz4ZqHuUaz3uEkP2vD0u8,53
"Sofi Tukker",2015,0WE8YTl6GAVHnkfvMfci98,53
Katchafire,2015,0xtvV6h7qWiTjab9GIoWkZ,53
"Elijah Blake",2015,0Zr8z1TgQl27P3qYqQltG2,53
"La Sonora Dinamita', 'Alvaro Pava",2015,13xVmEV4G5jh8zDIFTZeIy,53
BABYMETAL,2015,17ZOICUf4FYlzOAQajt3rN,53
"Kehlani', 'Lexii Alijai",2015,18z6OV5lknJmKnZi7aA1zH,53
"Wage War",2015,19Ba4C1oVJfjxGFLiPEbsJ,53
"Purity Ring",2015,1Bildp7NM39gR3smbMh8W1,53
"The Story So Far",2015,1DlT3Udf11689ezYr6R8aA,53
"Circa Waves",2015,1gR9y60Vr70iUtfC61JIXH,53
"Red Rocks Worship",2015,1JLwHvk1NG7w2pR2wftdI0,53
"Red Shahan",2015,1MmfngQYkwmkGA6WmbVcsD,53
Shinedown,2015,03jInOtVwApcacQN643qk5,52
"Montell Jordan",2015,0AcLrSfAEBQcUnHOTm5pXg,52
"Josh Garrels",2015,0CuihK7fN0Cb0sFiXxByuC,52
"Tito Y Su Torbellino",2015,0Ld7lnkuiJqBdp0gAHjfRB,52
"Hollyn', 'TRU",2015,0LttzRjJ4kRdDD7PnMuaqg,52
"Logic', 'Jesse Boykins III",2015,0M2ZekrsEkru9Xp5rWnouQ,52
"The Barden Bellas', 'The Treblemakers', 'The Bu Harmonics",2015,0phwM5a6TdLBDl0F9bk5fl,52
ILLENIUM,2015,0sBW1wri8FQX4PsCmyF0Pm,52
"Josh Abbott Band', 'Carly Pearce",2015,0WnGvxW15RZyOvZxDYiWF4,52
"Ganja White Night",2015,12meTNzgcD8Eup11KXEDR6,52
"Bowling For Soup",2015,1AHGrKFv3nSCH9K7yg8gOz,52
"Eric Church', 'Susan Tedeschi",2015,1EnoCmQSpJaiCyA3Kr87XG,52
"Like Moths To Flames",2015,1JhNaEvVubRXy3wnOv10Ic,52
Tink,2015,1Ktsil4bC4hYRWlqMG4qK3,52
"Old Dominion",2015,1mffZcVGwEqf9Xbdww0kCD,52
"Turnpike Troubadours",2015,1PFGeJLRv5joJxOU1sdulW,52
"Kid Ink', 'Usher', 'Tinashe",2015,1rN55j78K87LEfRKZsSFYm,52
"Los Alegres Del Barranco",2015,1rNdfXKDY0E8uTSJz7Ncea,52
RJMrLA,2015,1tVwKHwJ5OfNGIyAuM8HLL,52
"The National Parks",2015,2AcN6OGdjrnvNNoLTLFSy6,52
"Tyler, The Creator', 'Alice Smith', 'Leon Ware', 'Clem Creevy",2015,2CnrJj6Jz4vSe5E1hsWtpg,52
"La Sonora Dinamita', 'Lucho Argain', 'La India Meliyara",2015,2cUKBUN66IsL9lc8PdISQY,52
Vundabar,2015,2ohTXUKOIHm0CzVxQGC7aX,52
"Nipsey Hussle', 'Buddy",2015,2R4Wu78qZg9XcLLvMj5IAo,52
"The Front Bottoms",2015,2UJ2JvrxU5Ue1y08o5TzqJ,52
"Big Sean', 'Kanye West",2015,30CZcZ0NpTXjVJJa5X5nwf,52
"Fetty Wap', 'Remy Boyz",2015,33CFCErrSDgJKZiqhv5B7s,52
"Audien', 'Lady A",2015,33lXq3csEWwYNn6x0sM3Et,52
Ratatat,2015,34v7Zs9a64h1xC3PWrmypP,52
"Fans & White Noise",2015,3AOPwVN6Kl9vZLsd24YXZj,52
"White Noise Therapy",2015,3C32S8W8BBBKfHg3qyNX7E,52
MELVV,2015,3cbgUz3NTglWlY0tuzQiQO,52
"King Lil G",2015,3IRayGZ0WbeXuVE6GU7XxX,52
"Stephanie Hsu', "'Be More Chill' Ensemble", 'Be More Chill",2015,3JMuqa4x9ZMWxgA8RaAiya,52
"Hawk Nelson",2015,3qEOommLiDYvxoZfsB3ONu,52
"Jacquees', 'Rich Homie Quan",2015,65PzThqBjHbXZqhkg0XLQr,52
"Big Gigantic', 'GRiZ",2015,68iIALIAQ03juj9BZpafox,52
"Lil Dicky', 'Jace",2015,68YfQwG4xRbYgoNvJeXerY,52
"Grupo Innovacion",2015,6fN5Qyu9uXp3poDDUHoEhI,52
"Taylor Bennett', 'Chance the Rapper",2015,6m3ZXs465Rt4Tc1iiLktXL,52
"Dave Barnes",2015,6vlYWXOfSSUGnO6N2ldLcu,52
"Wun Two",2015,6wUDIvG1swx9ecmBBvO0ZR,52
"PnB Rock",2015,7IC1AwrqsEoE9llMXT4hnX,52
"Knuckle Puck",2015,7j04glqh2SY6Es6jiQEhgf,52
"DJ Luke Nasty",2015,7KLB6Jptw9wyQXkSLiO8qh,52
Lettuce,2015,7pfG4tSlLiJCXFCHXpr5os,52
"Tori Kelly",2015,7qgM0MdETmhd3mORTqvJRm,52
"Matthew West",2015,3wF0rpX1njF2FLFGc45rxV,52
Boondox,2015,45mJSnohybe5FUD0Zjv2k2,52
"Aniceto Molina",2015,4DT7amzC7kRipgLP0BHQhp,52
"Frankie Cosmos",2015,4LMlviHZfDUXWIZhvGEAKi,52
"RAC', 'Katie Herzig",2015,4tO93FtEpqdVA0b9RXK4xI,52
"The Garden",2015,4Vie7AYSqfGHEP2uBh0ua5,52
"Curren$y', 'August Alsina', 'Lil Wayne",2015,4WC72P8F0CnYmqoPYQ7JDD,52
"Outside Broadcast Recordings",2015,4Xh9F5OQyJjN9Gx7IUiL0n,52
